Thu Apr 09 18:00:00 CEST 2015,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,0.45,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,0.28,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,0.05,0x6d679_09-04-15 13:xx - 09-04-15 19:14_parking,0.00,0x6d679_09-04-15 19:xx - 10-04-15 0:38_parking,0.00
Thu Apr 09 20:00:00 CEST 2015,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,0.44,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,0.12,0x4a019_09-04-15 6:xx - 12-04-15 11:54,0.04,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,0.02,0x6d679_09-04-15 19:xx - 10-04-15 0:38_parking,0.00
Thu Apr 09 22:00:00 CEST 2015,0x4a019_09-04-15 6:xx - 12-04-15 11:54,0.27,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,0.11,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,0.10,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,0.02,0x6d679_09-04-15 19:xx - 10-04-15 0:38_parking,0.00
Fri Apr 10 00:00:00 CEST 2015,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,0.25,0x4a019_09-04-15 6:xx - 12-04-15 11:54,0.20,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,0.13,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,0.02,0x6d679_09-04-15 19:xx - 10-04-15 0:38_parking,0.00
Fri Apr 10 02:00:00 CEST 2015,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,0.41,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,0.13,0x4a019_09-04-15 6:xx - 12-04-15 11:54,0.11,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,0.02,0x6d679_10-04-15 2:xx - 10-04-15 8:03_parking,0.00
Fri Apr 10 04:00:00 CEST 2015,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,0.24,0x4a019_09-04-15 6:xx - 12-04-15 11:54,0.24,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,0.12,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,0.02,0x6d679_10-04-15 2:xx - 10-04-15 8:03_parking,0.00
Fri Apr 10 06:00:00 CEST 2015,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,0.10,0x4a019_09-04-15 6:xx - 12-04-15 11:54,0.06,0x6d679_10-04-15 2:xx - 10-04-15 8:03_parking,0.00,null,null,null,null
Fri Apr 10 08:00:00 CEST 2015,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,0.15,0x6d679_10-04-15 8:xx - 10-04-15 15:48,0.00,0xe4728_09-04-15 0:xx - 13-04-15 19:40,0.00,0x6d679_10-04-15 2:xx - 10-04-15 8:03_parking,0.00,null,null
Fri Apr 10 10:00:00 CEST 2015,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,0.09,0x6d679_10-04-15 8:xx - 10-04-15 15:48,0.00,null,null,null,null,null,null
Fri Apr 10 12:00:00 CEST 2015,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.18,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,0.12,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,0.09,0x6d679_10-04-15 8:xx - 10-04-15 15:48,0.00,0x6d679_10-04-15 13:xx - 10-04-15 19:18_parking,0.00
Fri Apr 10 14:00:00 CEST 2015,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.33,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,0.09,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,0.01,0x6d679_10-04-15 13:xx - 10-04-15 19:18_parking,0.00,0x6d679_10-04-15 8:xx - 10-04-15 15:48,0.00
Fri Apr 10 16:00:00 CEST 2015,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.31,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,0.03,0xc49c8_10-04-15 16:xx - 10-04-15 16:55,0.02,0x6d679_10-04-15 13:xx - 10-04-15 19:18_parking,0.00,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.00
Fri Apr 10 18:00:00 CEST 2015,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.33,0x6d679_10-04-15 13:xx - 10-04-15 19:18_parking,0.00,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.00,null,null,null,null
Fri Apr 10 20:00:00 CEST 2015,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.30,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,0.19,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,0.17,0x6d679_10-04-15 21:xx - 11-04-15 2:18_parking,0.00,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.00
Fri Apr 10 22:00:00 CEST 2015,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,0.35,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.31,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,0.07,0x0e26c_10-04-15 22:xx - 10-04-15 23:00,0.00,0x6d679_10-04-15 21:xx - 11-04-15 2:18_parking,0.00
Sat Apr 11 00:00:00 CEST 2015,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,0.33,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.32,0x6d679_10-04-15 21:xx - 11-04-15 2:18_parking,0.00,0x0e26c_10-04-15 23:xx - 11-04-15 5:02_parking,0.00,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.00
Sat Apr 11 02:00:00 CEST 2015,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,0.41,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.35,0x6d679_11-04-15 2:xx - 11-04-15 2:48,0.00,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.00,0x6d679_10-04-15 21:xx - 11-04-15 2:18_parking,0.00
Sat Apr 11 04:00:00 CEST 2015,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,0.44,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.33,0x0e26c_11-04-15 5:xx - 14-04-15 23:27,0.02,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.00,0x0e26c_10-04-15 23:xx - 11-04-15 5:02_parking,0.00
Sat Apr 11 06:00:00 CEST 2015,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,0.44,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.31,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.00,0x0e26c_11-04-15 5:xx - 14-04-15 23:27,0.00,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.00
Sat Apr 11 08:00:00 CEST 2015,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.30,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,0.19,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.00,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.00,null,null
Sat Apr 11 10:00:00 CEST 2015,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.29,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,0.00,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.00
Sat Apr 11 12:00:00 CEST 2015,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.30,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,0.00
Sat Apr 11 14:00:00 CEST 2015,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,0.51,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.28,0x4a019_09-04-15 6:xx - 12-04-15 11:54,0.17,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00
Sat Apr 11 16:00:00 CEST 2015,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,0.52,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.28,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.00
Sat Apr 11 18:00:00 CEST 2015,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,0.52,0xc49c8_11-04-15 18:xx - 20-04-15 4:02,0.29,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.27,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00
Sat Apr 11 20:00:00 CEST 2015,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.30,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,0.26,0xc49c8_11-04-15 18:xx - 20-04-15 4:02,0.11,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00
Sat Apr 11 22:00:00 CEST 2015,0xc49c8_11-04-15 18:xx - 20-04-15 4:02,0.34,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.31,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00,0xe4728_09-04-15 0:xx - 13-04-15 19:40,0.00
Sun Apr 12 00:00:00 CEST 2015,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.33,0x0e26c_11-04-15 5:xx - 14-04-15 23:27,0.22,0xc49c8_11-04-15 18:xx - 20-04-15 4:02,0.22,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00
Sun Apr 12 02:00:00 CEST 2015,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.35,0x0e26c_11-04-15 5:xx - 14-04-15 23:27,0.26,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00,null,null
Sun Apr 12 04:00:00 CEST 2015,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.39,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,0.00,0x0e26c_11-04-15 5:xx - 14-04-15 23:27,0.00
Sun Apr 12 06:00:00 CEST 2015,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.33,0x4a019_09-04-15 6:xx - 12-04-15 11:54,0.30,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,0.00
Sun Apr 12 08:00:00 CEST 2015,0x4a019_09-04-15 6:xx - 12-04-15 11:54,0.36,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.28,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,0.26,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00
Sun Apr 12 10:00:00 CEST 2015,0x4a019_09-04-15 6:xx - 12-04-15 11:54,0.34,0xc49c8_11-04-15 18:xx - 20-04-15 4:02,0.25,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.24,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00
Sun Apr 12 12:00:00 CEST 2015,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,0.42,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.23,0x4a019_12-04-15 11:xx - 12-04-15 22:19,0.11,0xc49c8_11-04-15 18:xx - 20-04-15 4:02,0.09,0x574e3_12-04-15 13:xx - 15-04-15 14:24,0.01
Sun Apr 12 14:00:00 CEST 2015,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,0.41,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.26,0xc49c8_11-04-15 18:xx - 20-04-15 4:02,0.02,0x6d679_12-04-15 13:xx - 12-04-15 20:19,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00
Sun Apr 12 16:00:00 CEST 2015,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,0.46,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.22,0xc49c8_11-04-15 18:xx - 20-04-15 4:02,0.10,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,0.03,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,0.00
Sun Apr 12 18:00:00 CEST 2015,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,0.43,0xc49c8_11-04-15 18:xx - 20-04-15 4:02,0.31,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.15,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,0.07,0x0e26c_11-04-15 5:xx - 14-04-15 23:27,0.00
Sun Apr 12 20:00:00 CEST 2015,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,0.36,0xc49c8_11-04-15 18:xx - 20-04-15 4:02,0.28,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,0.09,0x0e26c_11-04-15 5:xx - 14-04-15 23:27,0.02,0x6d679_12-04-15 20:xx - 13-04-15 0:46_parking,0.00
Sun Apr 12 22:00:00 CEST 2015,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,0.39,0xc49c8_11-04-15 18:xx - 20-04-15 4:02,0.16,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.05,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,0.04,0x0e26c_11-04-15 5:xx - 14-04-15 23:27,0.01
Mon Apr 13 00:00:00 CEST 2015,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,0.39,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,0.06,0x0e26c_11-04-15 5:xx - 14-04-15 23:27,0.01,0xc49c8_11-04-15 18:xx - 20-04-15 4:02,0.01,0x6d679_12-04-15 20:xx - 13-04-15 0:46_parking,0.00
Mon Apr 13 02:00:00 CEST 2015,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,0.40,0x53db5_03-04-15 15:xx - 13-04-15 5:17,0.12,0x0e26c_11-04-15 5:xx - 14-04-15 23:27,0.09,0x6d679_13-04-15 0:xx - 13-04-15 6:53,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00
Mon Apr 13 04:00:00 CEST 2015,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,0.26,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.13,0x53db5_03-04-15 15:xx - 13-04-15 5:17,0.13,0xec4e1_13-04-15 5:xx - 13-04-15 5:48,0.08,0xec4e1_13-04-15 5:xx - 13-04-15 13:56,0.00
Mon Apr 13 06:00:00 CEST 2015,0xf9f91_13-04-15 6:xx - 13-04-15 13:36,0.54,0xec4e1_13-04-15 5:xx - 13-04-15 13:56,0.00,0x6d679_13-04-15 0:xx - 13-04-15 6:53,0.00,0x6d679_13-04-15 7:xx - 13-04-15 11:50_parking,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00
Mon Apr 13 08:00:00 CEST 2015,0xf9f91_13-04-15 6:xx - 13-04-15 13:36,0.60,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.09,0x6d679_13-04-15 7:xx - 13-04-15 11:50_parking,0.00,0xec4e1_13-04-15 5:xx - 13-04-15 13:56,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00
Mon Apr 13 10:00:00 CEST 2015,0xf9f91_13-04-15 6:xx - 13-04-15 13:36,0.58,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.36,0x6d679_13-04-15 7:xx - 13-04-15 11:50_parking,0.00,0x6d679_13-04-15 11:xx - 13-04-15 12:05,0.00,0xec4e1_13-04-15 5:xx - 13-04-15 13:56,0.00
Mon Apr 13 12:00:00 CEST 2015,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.35,0xf9f91_13-04-15 6:xx - 13-04-15 13:36,0.35,0x6d679_13-04-15 11:xx - 13-04-15 12:05,0.00,0x6d679_13-04-15 12:xx - 13-04-15 19:32_parking,0.00,0xec4e1_13-04-15 5:xx - 13-04-15 13:56,0.00
Mon Apr 13 14:00:00 CEST 2015,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.34,0xec4e1_13-04-15 14:xx - 14-04-15 10:05_parking,0.00,0x6d679_13-04-15 12:xx - 13-04-15 19:32_parking,0.00,0xf9f91_13-04-15 13:xx - 16-04-15 20:06_parking,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00
Mon Apr 13 16:00:00 CEST 2015,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.34,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.26,0xe4728_09-04-15 0:xx - 13-04-15 19:40,0.09,0x6d679_13-04-15 12:xx - 13-04-15 19:32_parking,0.00,0xec4e1_13-04-15 14:xx - 14-04-15 10:05_parking,0.00
Mon Apr 13 18:00:00 CEST 2015,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.39,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.34,0xe4728_09-04-15 0:xx - 13-04-15 19:40,0.20,0x0e26c_11-04-15 5:xx - 14-04-15 23:27,0.18,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,0.14
Mon Apr 13 20:00:00 CEST 2015,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.52,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.23,0xb633e_08-04-15 23:xx - 13-04-15 22:41,0.18,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,0.18,0x7086e_07-04-15 2:xx - 14-04-15 0:35,0.05
Mon Apr 13 22:00:00 CEST 2015,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.48,0x7086e_07-04-15 2:xx - 14-04-15 0:35,0.27,0xb633e_08-04-15 23:xx - 13-04-15 22:41,0.08,0xb633e_13-04-15 22:xx - 13-04-15 23:00,0.01,0x6d679_13-04-15 17:xx - 13-04-15 23:59_parking,0.00
Tue Apr 14 00:00:00 CEST 2015,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.50,0x7086e_07-04-15 2:xx - 14-04-15 0:35,0.09,0x7086e_14-04-15 0:xx - 14-04-15 0:47,0.02,0xec4e1_13-04-15 14:xx - 14-04-15 10:05_parking,0.00,0x7086e_14-04-15 0:xx - 15-04-15 3:15_parking,0.00
Tue Apr 14 02:00:00 CEST 2015,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.52,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.10,0x6d679_14-04-15 2:xx - 14-04-15 8:32,0.00,0xec4e1_13-04-15 14:xx - 14-04-15 10:05_parking,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00
Tue Apr 14 04:00:00 CEST 2015,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.46,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.35,0x6d679_14-04-15 2:xx - 14-04-15 8:32,0.00,0xec4e1_13-04-15 14:xx - 14-04-15 10:05_parking,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00
Tue Apr 14 06:00:00 CEST 2015,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.50,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.27,0x6d679_14-04-15 2:xx - 14-04-15 8:32,0.00,0xec4e1_13-04-15 14:xx - 14-04-15 10:05_parking,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00
Tue Apr 14 08:00:00 CEST 2015,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.48,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.30,0x6d679_14-04-15 8:xx - 14-04-15 13:08_parking,0.00,0xec4e1_13-04-15 14:xx - 14-04-15 10:05_parking,0.00,0x6d679_14-04-15 2:xx - 14-04-15 8:32,0.00
Tue Apr 14 10:00:00 CEST 2015,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.47,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.36,0xec4e1_14-04-15 10:xx - 14-04-15 11:34,0.19,0xec4e1_14-04-15 11:xx - 14-04-15 11:44,0.01,0x6d679_14-04-15 8:xx - 14-04-15 13:08_parking,0.00
Tue Apr 14 12:00:00 CEST 2015,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.47,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.37,0xc35c9_13-04-15 21:xx - 21-04-15 22:54,0.00,0x6d679_14-04-15 8:xx - 14-04-15 13:08_parking,0.00,0x6d679_14-04-15 13:xx - 15-04-15 1:15,0.00
Tue Apr 14 14:00:00 CEST 2015,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.52,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.38,0x6d679_14-04-15 13:xx - 15-04-15 1:15,0.00,0xf9f91_13-04-15 13:xx - 16-04-15 20:06_parking,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00
Tue Apr 14 16:00:00 CEST 2015,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.49,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.30,0x6d679_14-04-15 13:xx - 15-04-15 1:15,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00,0xec4e1_14-04-15 12:xx - 22-04-15 13:18_parking,0.00
Tue Apr 14 18:00:00 CEST 2015,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.32,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.31,0x6d679_14-04-15 13:xx - 15-04-15 1:15,0.00,0xf9f91_13-04-15 13:xx - 16-04-15 20:06_parking,0.00,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.00
Tue Apr 14 20:00:00 CEST 2015,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.46,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.35,0x3c524_14-04-15 20:xx - 18-04-15 2:26,0.33,0x6d679_14-04-15 13:xx - 15-04-15 1:15,0.00,0xf9f91_13-04-15 13:xx - 16-04-15 20:06_parking,0.00
Tue Apr 14 22:00:00 CEST 2015,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.47,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.35,0xa3196_14-04-15 23:xx - 15-04-15 12:48,0.15,0x0e26c_11-04-15 5:xx - 14-04-15 23:27,0.12,0x3c524_14-04-15 20:xx - 18-04-15 2:26,0.10
Wed Apr 15 00:00:00 CEST 2015,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.51,0xa3196_14-04-15 23:xx - 15-04-15 12:48,0.46,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.35,0x3c524_14-04-15 20:xx - 18-04-15 2:26,0.04,0x6d679_14-04-15 13:xx - 15-04-15 1:15,0.00
Wed Apr 15 02:00:00 CEST 2015,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.51,0xa3196_14-04-15 23:xx - 15-04-15 12:48,0.48,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.33,0x3c524_14-04-15 20:xx - 18-04-15 2:26,0.05,0x7086e_15-04-15 3:xx - 22-04-15 17:15,0.04
Wed Apr 15 04:00:00 CEST 2015,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.45,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.26,0x7086e_15-04-15 3:xx - 22-04-15 17:15,0.16,0xa3196_14-04-15 23:xx - 15-04-15 12:48,0.11,0x3c524_14-04-15 20:xx - 18-04-15 2:26,0.03
Wed Apr 15 06:00:00 CEST 2015,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.43,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.11,0x3c524_14-04-15 20:xx - 18-04-15 2:26,0.04,0xa3196_14-04-15 23:xx - 15-04-15 12:48,0.00,0x6d679_15-04-15 6:xx - 16-04-15 7:25_parking,0.00
Wed Apr 15 08:00:00 CEST 2015,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.41,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.32,0x155fd_15-04-15 8:xx - 15-04-15 11:41,0.05,0x3c524_14-04-15 20:xx - 18-04-15 2:26,0.04,0x7086e_15-04-15 3:xx - 22-04-15 17:15,0.02
Wed Apr 15 10:00:00 CEST 2015,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.35,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.33,0x155fd_15-04-15 8:xx - 15-04-15 11:41,0.28,0x7086e_15-04-15 3:xx - 22-04-15 17:15,0.08,0x3c524_14-04-15 20:xx - 18-04-15 2:26,0.04
Wed Apr 15 12:00:00 CEST 2015,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.37,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.32,0x574e3_12-04-15 13:xx - 15-04-15 14:24,0.27,0x7086e_15-04-15 3:xx - 22-04-15 17:15,0.06,0x3c524_14-04-15 20:xx - 18-04-15 2:26,0.04
Wed Apr 15 14:00:00 CEST 2015,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.34,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.30,0x3c524_14-04-15 20:xx - 18-04-15 2:26,0.18,0x574e3_12-04-15 13:xx - 15-04-15 14:24,0.02,0x6d679_15-04-15 6:xx - 16-04-15 7:25_parking,0.00
Wed Apr 15 16:00:00 CEST 2015,0x3c524_14-04-15 20:xx - 18-04-15 2:26,0.56,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.32,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.31,0x821a6_15-04-15 16:xx - 18-04-15 8:03,0.12,0xd4517_15-04-15 17:xx - 23-04-15 5:52,0.07
Wed Apr 15 18:00:00 CEST 2015,0x3c524_14-04-15 20:xx - 18-04-15 2:26,0.54,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.32,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.31,0x821a6_15-04-15 16:xx - 18-04-15 8:03,0.27,0xd4517_15-04-15 17:xx - 23-04-15 5:52,0.25
Wed Apr 15 20:00:00 CEST 2015,0x3c524_14-04-15 20:xx - 18-04-15 2:26,0.42,0x821a6_15-04-15 16:xx - 18-04-15 8:03,0.37,0xd4517_15-04-15 17:xx - 23-04-15 5:52,0.32,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.31,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.25
Wed Apr 15 22:00:00 CEST 2015,0x821a6_15-04-15 16:xx - 18-04-15 8:03,0.38,0xd4517_15-04-15 17:xx - 23-04-15 5:52,0.33,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,0.32,0xd1e34_13-04-15 16:xx - 18-04-15 20:59,0.25,0x0e26c_15-04-15 3:xx - 16-04-15 23:04,0.09
